AttendanceID,EmployeeID,Date,CheckInTime,CheckOutTime,Status,WorkHours,OvertimeHours
1559,2588,2024-03-10,15:33:09,17:46:14,Absent,0.0,0.0
1560,2553,2024-01-17,19:55:15,15:47:22,Late,0.0,0.0
1561,2617,2023-06-26,21:03:25,19:20:47,Half-day,0.0,0.0
1562,2617,2023-12-22,10:42:10,19:42:58,Late,0.0,0.0
1563,2607,2024-04-15,11:49:56,20:21:59,Present,6.18,0.86
1564,2626,2023-10-27,14:49:45,06:28:53,Half-day,0.0,0.0
1565,2650,2023-10-15,14:59:10,20:25:43,Half-day,0.0,0.0
1566,2601,2024-01-15,07:23:22,21:26:26,Absent,0.0,0.0
1567,2628,2023-10-14,11:22:30,05:50:38,Late,0.0,0.0
1568,2609,2024-04-17,17:09:20,03:14:05,Absent,0.0,0.0
1569,2648,2024-01-28,03:53:11,11:22:02,Present,7.12,0.02
1570,2601,2023-07-28,20:26:06,12:37:10,Late,0.0,0.0
1571,2649,2023-10-10,22:54:09,21:51:31,Half-day,0.0,0.0
1572,2639,2023-08-22,17:33:43,19:43:41,Present,7.78,0.12
1573,2622,2024-03-04,13:26:44,09:55:07,Half-day,0.0,0.0
1574,2624,2024-03-06,14:59:31,06:38:22,Present,4.09,0.29
1575,2627,2024-01-09,09:36:09,21:04:34,Absent,0.0,0.0
1576,2638,2024-03-19,07:33:44,13:19:17,Late,0.0,0.0
1577,2633,2023-10-07,02:23:38,06:08:57,Absent,0.0,0.0
1578,2635,2023-09-23,09:56:54,00:12:39,Half-day,0.0,0.0
1579,2645,2023-08-19,18:39:07,23:07:52,Absent,0.0,0.0
1580,2605,2023-09-17,12:42:53,21:27:05,Late,0.0,0.0
1581,2643,2023-08-02,09:05:42,05:41:45,Late,0.0,0.0
1582,2617,2023-08-16,21:50:43,20:29:57,Half-day,0.0,0.0
1583,2610,2023-12-01,00:47:44,21:04:16,Half-day,0.0,0.0
1584,2633,2024-01-19,00:47:42,10:33:48,Half-day,0.0,0.0
1585,2634,2024-02-19,03:33:39,10:22:57,Late,0.0,0.0
1586,2640,2023-09-08,22:12:53,17:19:47,Absent,0.0,0.0
1587,2628,2023-06-04,07:44:10,02:31:24,Half-day,0.0,0.0
1588,2639,2024-01-30,01:30:54,19:04:59,Absent,0.0,0.0
1589,2629,2024-05-06,07:14:42,02:26:06,Absent,0.0,0.0
1590,2602,2023-12-29,10:50:38,11:12:28,Half-day,0.0,0.0
1591,2661,2024-01-09,10:43:58,02:54:17,Half-day,0.0,0.0
1592,2655,2023-07-21,17:39:09,21:13:51,Present,5.0,0.0
1593,2676,2024-04-28,00:56:15,02:51:10,Absent,0.0,0.0
1594,2667,2024-05-22,21:06:15,07:27:45,Absent,0.0,0.0
1595,2671,2024-05-09,01:33:52,00:33:12,Absent,0.0,0.0
1596,2661,2023-11-11,03:26:00,07:17:36,Half-day,0.0,0.0
1597,2668,2024-01-11,08:30:40,07:30:56,Present,5.77,0.0
1598,2656,2023-12-31,18:36:07,19:10:21,Present,7.91,2.0
1599,2692,2024-03-27,09:52:20,18:38:00,Absent,0.0,0.0
1600,2673,2024-02-18,23:04:48,17:09:29,Present,7.16,0.0
1601,2699,2023-12-09,16:11:41,03:11:22,Absent,0.0,0.0
1602,2689,2024-01-05,09:09:24,23:43:35,Half-day,0.0,0.0
1603,2682,2024-04-22,19:40:16,04:00:06,Absent,0.0,0.0
1604,2663,2024-03-06,07:31:23,02:31:09,Present,5.49,1.62
1605,2679,2023-06-18,15:21:29,19:52:31,Half-day,0.0,0.0
1606,2678,2023-06-27,22:42:58,17:02:28,Absent,0.0,0.0
1607,2693,2024-01-15,04:24:23,02:13:12,Late,0.0,0.0
1608,2692,2023-06-23,17:53:21,01:54:35,Half-day,0.0,0.0
1609,2700,2024-03-18,01:20:30,14:43:44,Absent,0.0,0.0
1610,2658,2024-05-03,19:51:19,09:12:15,Half-day,0.0,0.0
1611,2690,2024-01-27,06:02:18,00:02:40,Absent,0.0,0.0
1612,2677,2023-07-18,01:27:59,21:09:31,Late,0.0,0.0
1613,2683,2023-09-29,19:47:56,22:52:23,Half-day,0.0,0.0
1614,2688,2023-09-06,08:49:09,10:21:52,Present,4.26,0.0
1615,2655,2023-06-21,10:47:41,20:45:32,Present,6.81,0.0
1616,2674,2024-04-10,17:00:31,01:12:09,Half-day,0.0,0.0
1617,2694,2023-07-31,09:37:36,06:34:15,Absent,0.0,0.0
1618,2691,2023-07-12,13:08:44,16:28:08,Late,0.0,0.0
1619,2663,2023-10-02,08:24:54,12:55:28,Late,0.0,0.0
1620,2657,2023-05-26,17:14:35,16:34:13,Half-day,0.0,0.0
1621,2712,2023-05-28,11:15:03,20:55:06,Late,0.0,0.0
1622,2707,2023-09-03,07:26:42,16:46:37,Late,0.0,0.0
1623,2720,2024-01-18,19:29:23,12:34:17,Late,0.0,0.0
1624,2715,2023-11-17,01:42:22,08:06:27,Present,7.53,1.52
1625,2717,2024-01-20,09:49:56,12:24:50,Absent,0.0,0.0
1626,2727,2023-12-03,15:13:06,18:26:05,Absent,0.0,0.0
1627,2701,2024-03-18,12:56:38,02:56:57,Present,5.38,0.0
1628,2735,2023-10-02,01:43:25,23:26:20,Absent,0.0,0.0
1629,2731,2023-05-28,23:53:06,04:37:00,Present,5.13,1.86
1630,2723,2023-09-01,05:02:03,18:33:52,Half-day,0.0,0.0
1631,2726,2023-06-05,18:46:17,18:40:44,Present,4.08,1.12
1632,2716,2023-11-30,17:00:06,12:39:20,Late,0.0,0.0
1633,2723,2024-01-21,14:54:38,09:19:04,Half-day,0.0,0.0
1634,2703,2023-06-19,14:13:39,00:20:30,Half-day,0.0,0.0
1635,2710,2023-06-16,03:05:20,14:25:43,Late,0.0,0.0
1636,2721,2023-07-05,20:47:00,21:17:45,Late,0.0,0.0
1637,2741,2023-06-14,21:09:41,07:49:34,Present,7.73,0.6
1638,2740,2024-02-10,07:09:12,23:12:30,Late,0.0,0.0
1639,2747,2024-05-14,06:35:02,15:12:29,Half-day,0.0,0.0
1640,2724,2023-06-09,06:14:07,22:06:54,Absent,0.0,0.0
1641,2703,2023-09-13,17:15:19,08:04:09,Half-day,0.0,0.0
1642,2719,2023-11-17,22:24:09,17:49:17,Half-day,0.0,0.0
1643,2723,2024-02-27,00:13:28,03:45:24,Half-day,0.0,0.0
1644,2706,2023-11-23,10:42:28,16:27:45,Half-day,0.0,0.0
1645,2723,2024-03-24,06:22:02,22:51:19,Absent,0.0,0.0
1646,2722,2023-05-23,09:53:50,11:24:52,Late,0.0,0.0
1647,2727,2023-06-11,08:23:15,01:21:42,Present,6.53,0.0
1648,2741,2023-07-15,07:53:57,15:01:24,Absent,0.0,0.0
1649,2740,2024-01-08,18:05:29,19:06:46,Absent,0.0,0.0
1650,2719,2023-07-13,04:25:12,05:22:28,Late,0.0,0.0
1651,2784,2023-08-13,20:37:34,05:15:22,Absent,0.0,0.0
1652,2794,2023-06-29,20:07:54,19:02:48,Half-day,0.0,0.0
1653,2775,2024-01-18,14:24:51,06:38:24,Half-day,0.0,0.0
1654,2768,2023-09-20,21:07:03,06:44:00,Half-day,0.0,0.0
1655,2760,2024-02-25,02:33:08,17:54:58,Absent,0.0,0.0
1656,2786,2023-12-07,08:36:53,18:03:14,Present,4.14,1.11
1657,2752,2024-01-02,03:23:15,03:55:56,Half-day,0.0,0.0
1658,2799,2024-05-04,05:09:51,14:49:30,Present,6.1,0.0
1659,2762,2024-02-29,19:28:01,16:48:00,Half-day,0.0,0.0
1660,2783,2023-06-11,03:30:08,15:04:52,Absent,0.0,0.0
1661,2800,2023-11-18,13:44:01,06:47:13,Late,0.0,0.0
1662,2773,2023-06-25,23:19:57,13:10:16,Half-day,0.0,0.0
1663,2770,2024-04-04,06:25:22,02:51:52,Half-day,0.0,0.0
1664,2789,2023-11-13,06:38:05,07:25:19,Late,0.0,0.0
1665,2761,2024-02-28,22:31:20,21:10:50,Half-day,0.0,0.0
1666,2756,2023-10-10,06:31:17,02:54:50,Late,0.0,0.0
1667,2800,2024-02-15,14:17:59,11:21:17,Half-day,0.0,0.0
1668,2755,2023-12-16,03:07:08,17:02:35,Half-day,0.0,0.0
1669,2767,2023-07-23,16:13:33,07:00:49,Half-day,0.0,0.0
1670,2767,2023-12-27,23:03:00,22:09:55,Present,5.98,0.0
1671,2784,2023-09-21,14:06:32,09:28:58,Absent,0.0,0.0
1672,2773,2024-01-13,11:02:21,02:40:37,Half-day,0.0,0.0
1673,2754,2024-01-21,03:09:41,23:44:08,Half-day,0.0,0.0
1674,2767,2023-11-28,05:53:55,09:23:30,Half-day,0.0,0.0
1675,2754,2023-11-03,14:11:55,17:52:41,Late,0.0,0.0
1676,2771,2023-10-13,22:39:10,16:36:04,Half-day,0.0,0.0
1677,2767,2023-05-26,11:27:19,07:01:25,Absent,0.0,0.0
1678,2766,2024-01-19,20:46:34,22:14:03,Late,0.0,0.0
1679,2770,2023-10-22,06:57:55,08:15:36,Late,0.0,0.0
1680,2776,2023-06-30,19:25:04,10:32:04,Absent,0.0,0.0
1681,2816,2024-01-31,22:39:00,18:40:38,Absent,0.0,0.0
1682,2804,2024-03-24,02:57:02,19:07:18,Late,0.0,0.0
1683,2846,2024-04-22,14:27:08,07:28:31,Absent,0.0,0.0
1684,2834,2023-10-19,09:16:30,14:55:37,Absent,0.0,0.0
1685,2817,2024-02-27,19:35:52,02:22:27,Absent,0.0,0.0
1686,2847,2024-03-09,09:03:35,08:28:02,Half-day,0.0,0.0
1687,2807,2024-02-26,23:37:39,20:02:12,Present,5.18,1.5
1688,2823,2023-11-03,12:34:59,02:02:29,Absent,0.0,0.0
1689,2825,2023-12-13,21:58:51,13:29:03,Present,4.78,0.0
1690,2836,2024-04-23,15:56:03,09:20:14,Absent,0.0,0.0
1691,2817,2023-07-07,19:00:27,06:47:54,Absent,0.0,0.0
1692,2829,2024-03-25,12:48:12,05:45:08,Absent,0.0,0.0
1693,2817,2023-06-22,05:10:22,04:49:58,Late,0.0,0.0
1694,2819,2023-10-22,18:44:38,14:44:48,Late,0.0,0.0
1695,2846,2024-03-07,09:30:03,16:14:19,Late,0.0,0.0
1696,2812,2024-04-22,09:55:02,19:49:55,Half-day,0.0,0.0
1697,2834,2023-12-04,11:35:58,05:19:11,Absent,0.0,0.0
1698,2824,2023-11-26,13:57:30,10:36:08,Half-day,0.0,0.0
1699,2841,2023-06-09,22:31:55,13:39:45,Late,0.0,0.0
1700,2830,2023-07-31,14:14:13,02:06:18,Half-day,0.0,0.0
1701,2821,2024-01-26,21:44:49,05:04:44,Late,0.0,0.0
1702,2831,2023-10-13,04:18:28,10:51:41,Present,6.07,0.0
1703,2848,2024-03-14,06:52:36,02:16:57,Late,0.0,0.0
1704,2831,2023-11-18,03:32:43,05:58:04,Present,4.33,1.63
1705,2837,2023-05-25,01:52:51,23:56:51,Half-day,0.0,0.0
1706,2847,2023-05-30,09:24:37,18:25:37,Present,5.63,0.0
1707,2828,2024-05-22,10:16:02,22:35:21,Half-day,0.0,0.0
1708,2817,2024-01-12,10:46:03,08:40:37,Late,0.0,0.0
1709,2804,2024-03-16,16:38:54,01:58:49,Absent,0.0,0.0
1710,2845,2023-08-02,21:07:46,09:01:41,Present,6.7,0.0
1711,2892,2023-11-22,06:36:28,11:59:27,Absent,0.0,0.0
1712,2851,2024-02-09,18:17:35,14:28:05,Late,0.0,0.0
1713,2891,2024-01-12,19:38:27,13:47:28,Late,0.0,0.0
1714,2853,2023-05-29,07:19:35,05:05:07,Half-day,0.0,0.0
1715,2874,2023-09-30,11:24:48,14:18:09,Half-day,0.0,0.0
1716,2880,2024-01-06,10:55:43,03:43:37,Half-day,0.0,0.0
1717,2875,2023-11-03,22:55:55,07:31:53,Half-day,0.0,0.0
1718,2871,2023-06-25,18:36:26,23:15:06,Present,4.52,0.18
1719,2877,2023-12-21,07:39:32,11:46:14,Late,0.0,0.0
1720,2877,2023-12-26,13:00:04,14:07:43,Absent,0.0,0.0
1721,2851,2024-01-07,06:33:46,03:13:40,Absent,0.0,0.0
1722,2876,2024-04-15,04:44:48,11:57:21,Absent,0.0,0.0
1723,2862,2024-01-30,04:17:30,08:07:03,Half-day,0.0,0.0
1724,2879,2023-11-28,15:47:31,11:22:02,Present,4.13,0.0
1725,2893,2024-04-20,17:33:30,18:08:47,Present,4.6,0.0
1726,2867,2023-07-06,00:30:38,09:19:47,Absent,0.0,0.0
1727,2852,2023-10-15,14:30:12,23:02:28,Present,4.53,0.48
1728,2884,2024-05-04,23:13:49,06:36:47,Late,0.0,0.0
1729,2877,2023-08-17,21:16:29,14:10:57,Present,7.53,0.0
1730,2855,2023-12-20,12:22:21,08:25:30,Half-day,0.0,0.0
1731,2888,2023-05-23,13:47:52,01:23:26,Present,4.31,0.0
1732,2886,2023-11-02,18:01:19,10:13:35,Half-day,0.0,0.0
1733,2886,2023-07-20,00:13:18,21:11:30,Late,0.0,0.0
1734,2891,2023-10-31,15:54:05,21:14:16,Absent,0.0,0.0
1735,2887,2023-11-14,00:18:20,14:46:16,Absent,0.0,0.0
1736,2875,2024-01-28,19:17:35,02:10:42,Half-day,0.0,0.0
1737,2884,2023-12-06,20:24:32,02:50:18,Late,0.0,0.0
1738,2885,2024-03-15,08:39:36,03:49:54,Late,0.0,0.0
1739,2858,2023-07-23,15:51:31,19:52:00,Late,0.0,0.0
1740,2884,2024-04-24,08:22:41,15:36:10,Late,0.0,0.0
1741,2926,2023-07-26,17:13:57,13:39:28,Half-day,0.0,0.0
1742,2926,2024-04-09,20:16:17,22:31:31,Present,6.73,0.92
1743,2904,2024-01-19,08:22:25,16:08:08,Present,6.01,0.0
1744,2919,2023-12-25,17:46:06,19:33:29,Late,0.0,0.0
1745,2910,2023-09-28,20:23:23,00:08:21,Absent,0.0,0.0
1746,2906,2023-12-17,12:02:51,06:51:32,Present,4.11,0.0
1747,2938,2024-04-13,19:10:15,05:55:44,Present,4.9,0.0
1748,2902,2024-01-20,10:19:37,03:18:03,Absent,0.0,0.0
1749,2901,2023-10-11,17:19:24,22:36:03,Half-day,0.0,0.0
1750,2915,2023-07-27,07:34:02,18:38:53,Late,0.0,0.0
1751,2928,2024-04-16,15:36:56,21:39:36,Late,0.0,0.0
1752,2929,2023-08-15,05:49:46,00:42:01,Present,6.85,0.0
1753,2915,2023-09-14,06:54:19,18:17:03,Present,7.72,0.0
1754,2920,2024-02-12,06:07:10,12:47:10,Present,5.56,0.0
1755,2931,2024-01-30,08:55:37,13:35:04,Present,4.49,0.0
1756,2930,2024-03-09,07:57:50,02:58:00,Present,7.51,0.0
1757,2912,2024-03-30,02:12:24,03:06:49,Present,4.38,0.03
1758,2933,2023-06-14,08:32:50,17:16:43,Present,5.0,0.0
1759,2931,2023-10-11,04:08:21,07:39:32,Half-day,0.0,0.0
1760,2910,2023-07-24,14:28:57,00:33:45,Half-day,0.0,0.0
1761,2936,2024-01-14,14:24:51,23:20:11,Late,0.0,0.0
1762,2944,2023-09-23,04:25:12,22:23:40,Half-day,0.0,0.0
1763,2913,2024-01-01,01:26:18,13:54:32,Half-day,0.0,0.0
1764,2939,2023-09-25,02:31:16,10:22:47,Late,0.0,0.0
1765,2944,2024-01-18,14:59:25,02:09:15,Present,5.5,1.74
1766,2930,2023-07-31,23:32:00,11:55:10,Present,6.39,0.0
1767,2946,2023-07-04,18:55:50,03:08:09,Present,5.96,0.7
1768,2912,2024-04-13,13:11:32,10:22:42,Absent,0.0,0.0
1769,2903,2024-05-14,13:43:39,03:45:56,Absent,0.0,0.0
1770,2923,2023-10-02,14:52:40,13:00:24,Absent,0.0,0.0
1771,2985,2023-08-22,18:45:44,12:39:25,Absent,0.0,0.0
1772,2973,2023-10-26,08:24:06,04:28:31,Late,0.0,0.0
1773,2952,2023-11-25,19:54:47,04:52:37,Present,7.05,0.93
1774,2956,2023-09-25,06:52:19,07:22:17,Present,5.86,1.25
1775,2986,2023-07-05,19:53:37,08:04:42,Absent,0.0,0.0
1776,2958,2023-09-12,17:10:34,22:34:57,Late,0.0,0.0
1777,2964,2023-06-30,03:05:13,17:17:58,Absent,0.0,0.0
1778,2966,2023-05-25,06:54:57,09:38:07,Late,0.0,0.0
1779,2989,2023-12-20,00:25:05,23:00:10,Half-day,0.0,0.0
1780,2975,2024-05-05,10:34:59,17:20:23,Half-day,0.0,0.0
1781,2985,2023-08-31,10:50:07,10:32:51,Half-day,0.0,0.0
1782,2990,2023-10-02,21:58:33,13:18:04,Late,0.0,0.0
1783,3000,2023-08-09,20:52:33,06:13:05,Absent,0.0,0.0
1784,2986,2024-02-03,00:05:35,01:20:55,Late,0.0,0.0
1785,2961,2023-12-10,19:37:48,06:29:31,Present,7.42,0.0
1786,2983,2023-06-21,11:03:59,02:07:31,Present,7.76,1.09
1787,2991,2024-03-10,18:35:13,16:49:50,Present,7.74,1.58
1788,2993,2023-08-31,11:01:36,01:11:32,Half-day,0.0,0.0
1789,2987,2023-07-23,00:28:01,01:42:14,Present,4.04,0.0
1790,2990,2023-06-26,00:00:29,21:01:06,Late,0.0,0.0
1791,2955,2024-01-03,18:44:33,07:13:34,Half-day,0.0,0.0
1792,2971,2024-04-28,23:09:19,17:39:38,Late,0.0,0.0
1793,2956,2023-08-30,11:49:28,18:16:43,Half-day,0.0,0.0
1794,2970,2023-12-09,15:48:42,01:07:10,Absent,0.0,0.0
1795,2983,2023-12-09,17:43:51,09:10:37,Present,5.91,0.61
1796,2996,2024-02-24,05:03:48,18:05:16,Present,4.9,0.94
1797,2991,2023-12-26,13:49:21,08:13:04,Present,7.18,1.59
1798,2951,2023-06-13,08:43:27,19:24:06,Present,7.54,0.61
1799,2972,2023-10-17,00:34:43,07:59:19,Present,6.82,1.86
1800,2988,2023-12-22,01:14:08,14:42:44,Half-day,0.0,0.0
1801,3013,2024-03-16,16:01:57,05:56:46,Present,6.37,0.0
1802,3039,2023-06-06,17:14:30,07:45:03,Present,4.31,0.0
1803,3010,2023-09-19,08:58:35,12:12:07,Late,0.0,0.0
1804,3027,2023-07-06,07:57:42,23:25:25,Late,0.0,0.0
1805,3001,2023-09-08,06:29:08,10:08:30,Absent,0.0,0.0
1806,3008,2023-06-14,11:35:26,10:11:40,Present,4.89,0.45
1807,3034,2024-03-20,11:34:48,05:19:22,Late,0.0,0.0
1808,3023,2023-07-01,14:31:09,15:55:16,Absent,0.0,0.0
1809,3001,2023-06-23,08:41:44,20:39:08,Absent,0.0,0.0
1810,3014,2023-12-04,08:17:01,23:27:18,Late,0.0,0.0
1811,3016,2023-08-14,20:57:47,00:45:35,Present,4.88,0.89
1812,3032,2023-09-07,03:36:16,07:18:23,Half-day,0.0,0.0
1813,3041,2023-11-16,03:50:52,20:01:00,Late,0.0,0.0
1814,3003,2023-11-21,22:15:47,00:51:36,Present,7.34,0.46
1815,3007,2024-02-20,18:15:11,15:09:33,Absent,0.0,0.0
1816,3006,2023-08-02,08:28:57,13:47:30,Half-day,0.0,0.0
1817,3024,2024-05-05,16:31:02,05:25:49,Present,6.4,0.54
1818,3002,2023-06-12,21:34:59,12:34:29,Present,7.0,0.25
1819,3025,2023-07-05,17:35:59,17:25:39,Half-day,0.0,0.0
1820,3015,2023-07-18,00:19:07,07:33:29,Absent,0.0,0.0
1821,3039,2023-12-22,08:18:00,02:44:52,Absent,0.0,0.0
1822,3036,2024-02-18,00:24:55,23:57:10,Half-day,0.0,0.0
1823,3004,2024-02-22,17:23:35,19:39:02,Half-day,0.0,0.0
1824,3039,2024-02-13,09:40:01,22:18:10,Absent,0.0,0.0
1825,3032,2024-01-15,00:15:17,01:31:22,Late,0.0,0.0
1826,3013,2024-05-13,16:35:58,06:37:40,Late,0.0,0.0
1827,3046,2024-05-22,05:58:08,15:23:44,Half-day,0.0,0.0
1828,3048,2024-04-12,14:37:25,03:50:46,Present,7.9,1.21
1829,3028,2023-12-20,19:20:45,22:52:45,Late,0.0,0.0
1830,3018,2024-03-25,23:16:19,15:55:31,Present,6.28,0.0
1831,3064,2023-08-18,22:44:07,16:14:35,Half-day,0.0,0.0
1832,3071,2023-12-23,17:01:17,12:25:35,Late,0.0,0.0
1833,3069,2023-06-06,16:06:47,17:27:19,Late,0.0,0.0
1834,3069,2024-03-14,08:10:57,01:30:25,Absent,0.0,0.0
1835,3079,2024-01-27,08:46:48,06:30:47,Absent,0.0,0.0
1836,3057,2023-06-04,03:15:24,06:36:11,Late,0.0,0.0
1837,3073,2023-12-23,17:59:49,00:52:13,Half-day,0.0,0.0
1838,3086,2023-08-20,18:45:27,02:21:48,Absent,0.0,0.0
1839,3064,2024-05-19,04:24:44,20:13:28,Absent,0.0,0.0
1840,3079,2023-11-29,07:33:22,19:15:51,Present,6.64,0.67
1841,3092,2024-02-17,16:05:58,15:52:17,Absent,0.0,0.0
1842,3064,2023-08-02,20:58:23,03:39:49,Late,0.0,0.0
1843,3080,2024-03-10,18:03:28,19:44:23,Present,5.58,0.0
1844,3082,2023-05-23,15:48:34,19:09:13,Present,5.21,0.0
1845,3067,2024-02-05,21:15:08,17:30:25,Half-day,0.0,0.0
1846,3089,2023-07-27,22:08:18,09:05:57,Half-day,0.0,0.0
1847,3099,2023-11-21,03:44:47,19:10:03,Late,0.0,0.0
1848,3079,2023-09-26,16:20:35,13:11:52,Half-day,0.0,0.0
1849,3097,2023-06-30,17:17:21,22:42:56,Present,5.3,0.0
1850,3093,2023-10-14,21:31:40,12:27:45,Absent,0.0,0.0
1851,3086,2024-03-24,01:52:00,15:53:09,Late,0.0,0.0
1852,3099,2024-04-19,09:20:50,14:38:28,Present,6.12,0.0
1853,3082,2023-10-21,10:31:44,09:20:46,Absent,0.0,0.0
1854,3071,2023-11-21,04:57:11,05:01:57,Late,0.0,0.0
1855,3069,2024-04-04,06:41:22,10:42:44,Present,4.1,0.58
1856,3088,2023-08-22,22:22:57,07:03:20,Present,7.98,1.71
1857,3100,2023-09-01,11:45:20,20:15:57,Late,0.0,0.0
1858,3072,2023-12-19,02:00:53,21:18:05,Present,5.58,0.0
1859,3086,2024-03-16,06:05:45,20:04:08,Half-day,0.0,0.0
1860,3054,2024-04-22,05:54:26,16:45:24,Present,7.32,0.0
1861,3137,2023-06-12,03:58:46,03:25:49,Late,0.0,0.0
1862,3129,2024-04-27,18:12:27,06:49:09,Half-day,0.0,0.0
1863,3101,2024-02-25,21:16:09,17:27:21,Present,6.3,0.0
1864,3135,2023-11-03,22:49:46,22:10:22,Late,0.0,0.0
1865,3138,2023-10-20,04:52:10,13:25:15,Half-day,0.0,0.0
1866,3146,2023-09-19,07:12:34,01:47:19,Late,0.0,0.0
1867,3138,2024-03-21,07:51:28,07:31:49,Absent,0.0,0.0
1868,3104,2024-04-16,02:19:17,14:47:53,Present,4.87,1.22
1869,3113,2023-09-11,18:16:50,09:16:24,Half-day,0.0,0.0
1870,3129,2023-09-29,23:13:18,10:54:50,Late,0.0,0.0
1871,3116,2023-09-25,03:27:43,09:04:48,Present,6.83,0.91
1872,3103,2023-08-25,12:15:22,22:46:41,Late,0.0,0.0
1873,3107,2023-05-26,18:57:59,00:36:08,Present,5.25,1.15
1874,3122,2023-12-30,02:31:56,05:14:27,Absent,0.0,0.0
1875,3133,2024-04-08,02:27:28,15:36:55,Present,6.91,0.0
1876,3131,2023-06-28,20:43:02,17:28:56,Half-day,0.0,0.0
1877,3138,2023-09-21,02:03:39,20:18:30,Late,0.0,0.0
1878,3118,2023-10-18,14:13:12,13:08:39,Late,0.0,0.0
1879,3120,2024-01-11,06:00:22,09:01:14,Late,0.0,0.0
1880,3132,2024-02-16,02:12:54,15:16:01,Present,7.3,0.0
1881,3104,2023-07-13,09:52:42,00:23:10,Half-day,0.0,0.0
1882,3108,2023-07-03,08:53:48,11:53:14,Present,7.62,0.0
1883,3113,2023-12-20,10:14:05,07:33:58,Absent,0.0,0.0
1884,3112,2023-09-11,10:53:10,10:17:56,Late,0.0,0.0
1885,3120,2024-02-08,07:05:40,17:29:50,Half-day,0.0,0.0
1886,3131,2024-01-13,15:23:05,16:45:26,Late,0.0,0.0
1887,3115,2023-06-16,21:53:28,03:26:10,Half-day,0.0,0.0
1888,3118,2024-04-02,09:18:19,02:43:10,Present,7.15,0.0
1889,3130,2023-11-15,14:39:58,02:58:23,Late,0.0,0.0
1890,3112,2024-04-29,11:44:08,12:58:39,Late,0.0,0.0
1891,3160,2023-08-07,23:36:26,15:37:53,Half-day,0.0,0.0
1892,3176,2024-02-27,08:54:09,03:34:12,Present,6.97,1.88
1893,3174,2023-06-26,05:14:53,08:34:15,Half-day,0.0,0.0
1894,3185,2023-10-08,00:15:15,07:59:08,Absent,0.0,0.0
1895,3180,2024-05-05,10:44:41,06:16:48,Half-day,0.0,0.0
1896,3164,2024-02-26,01:38:16,08:41:39,Present,4.39,0.0
1897,3180,2023-08-26,20:59:15,18:34:24,Absent,0.0,0.0
1898,3183,2023-07-03,08:37:27,05:17:49,Late,0.0,0.0
1899,3191,2023-09-22,13:08:16,03:37:05,Half-day,0.0,0.0
1900,3180,2023-06-17,23:25:41,05:17:09,Half-day,0.0,0.0
1901,3173,2024-04-25,07:48:40,18:51:24,Late,0.0,0.0
1902,3162,2024-01-21,23:44:40,04:56:37,Late,0.0,0.0
1903,3183,2023-06-15,18:31:19,04:09:35,Half-day,0.0,0.0
1904,3173,2023-11-28,12:29:00,08:23:57,Half-day,0.0,0.0
1905,3188,2023-08-26,19:17:09,11:48:27,Present,6.21,0.0
1906,3183,2024-03-07,13:54:34,09:23:56,Present,4.37,0.0
1907,3192,2023-10-12,01:08:03,19:46:08,Present,7.89,0.0
1908,3189,2024-05-11,00:34:56,13:53:43,Half-day,0.0,0.0
1909,3161,2023-06-02,07:23:38,21:45:36,Present,7.86,0.37
1910,3164,2024-03-23,19:12:10,04:19:53,Late,0.0,0.0
1911,3197,2023-06-24,19:51:24,10:50:29,Half-day,0.0,0.0
1912,3166,2023-11-03,06:53:21,14:16:12,Absent,0.0,0.0
1913,3179,2023-12-19,17:12:50,18:40:55,Half-day,0.0,0.0
1914,3180,2023-10-28,03:29:55,17:43:25,Absent,0.0,0.0
1915,3168,2024-03-10,15:20:07,12:35:09,Present,4.79,0.0
1916,3170,2023-06-06,19:50:57,09:57:58,Present,4.56,0.0
1917,3158,2023-06-10,13:33:31,07:09:14,Absent,0.0,0.0
1918,3194,2023-11-11,22:19:56,01:25:50,Late,0.0,0.0
1919,3163,2023-09-13,05:31:17,23:52:44,Late,0.0,0.0
1920,3193,2023-07-29,12:29:14,13:45:52,Late,0.0,0.0
1921,3241,2024-01-01,14:37:09,18:17:32,Present,5.88,0.0
1922,3231,2024-04-07,06:10:33,15:10:32,Half-day,0.0,0.0
1923,3209,2023-11-13,18:58:29,06:21:20,Late,0.0,0.0
1924,3221,2023-07-23,05:10:38,11:14:08,Present,4.14,0.0
1925,3238,2024-03-29,19:49:19,12:54:34,Present,7.49,1.93
1926,3222,2023-09-15,18:32:02,22:28:46,Half-day,0.0,0.0
1927,3240,2024-05-04,07:56:33,10:27:55,Half-day,0.0,0.0
1928,3207,2023-10-27,06:26:20,04:02:12,Present,6.83,0.0
1929,3244,2023-10-29,01:56:59,16:03:19,Absent,0.0,0.0
1930,3221,2023-06-14,01:28:22,15:28:30,Half-day,0.0,0.0
1931,3219,2024-01-25,18:00:10,07:39:09,Absent,0.0,0.0
1932,3240,2023-08-24,23:31:30,01:35:46,Present,6.86,0.0
1933,3218,2023-07-11,16:22:56,16:19:59,Present,6.1,0.0
1934,3219,2024-03-21,05:19:59,20:03:06,Late,0.0,0.0
1935,3215,2023-09-30,08:46:06,05:49:21,Absent,0.0,0.0
1936,3243,2024-03-17,22:08:54,01:04:27,Half-day,0.0,0.0
1937,3206,2023-12-13,08:19:12,19:16:41,Present,7.21,0.0
