UsageID,CompanyID,EmployeeID,ModuleName,TaskDescription,StartTime,EndTime,TaskDuration,CompletionStatus,ErrorDetails,LastUsedDate
176,2,98,Payroll,Edit payroll,2024-04-23 04:25:08.427629,2024-04-23 05:06:08.427629,41.0,Not completed,Connection timeout,2024-04-23 04:43:09.707279
177,2,59,Payroll,Edit payroll,2024-05-03 15:01:20.162568,2024-05-03 15:48:20.162568,47.0,Completed,,2024-04-05 03:33:18.666044
178,2,76,Payroll,Submit payroll,2024-04-29 22:58:41.556222,2024-04-29 23:34:41.556222,36.0,Completed,,2024-04-06 04:03:33.410464
179,2,53,Performance Review,Start new review,2024-04-13 13:23:29.942810,2024-04-13 14:04:29.942810,41.0,Completed,,2024-05-21 10:06:59.769150
180,2,94,Performance Review,Delete review,2024-05-17 13:18:40.076521,2024-05-17 13:57:40.076521,39.0,Not completed,Unable to process user input,2024-05-12 15:11:57.446291
181,2,89,Performance Review,Submit for approval,2024-03-26 00:24:17.614139,2024-03-26 01:04:17.614139,40.0,Not completed,Database error,2024-04-01 21:15:17.793544
182,2,96,Payroll,Edit payroll,2024-04-08 11:42:15.293831,2024-04-08 12:35:15.293831,53.0,Not completed,Database error,2024-05-10 13:37:27.162345
183,2,92,Payroll,Submit payroll,2024-05-14 02:33:25.151115,2024-05-14 02:53:25.151115,20.0,Completed,,2024-04-28 07:48:47.413526
184,2,67,Leave Management,Create new leave,2024-05-06 13:12:09.605571,2024-05-06 13:57:09.605571,45.0,Not completed,Permission denied,2024-05-11 23:02:43.941048
185,2,94,Payroll,Submit payroll,2024-03-27 21:30:37.815594,2024-03-27 22:30:37.815594,60.0,Not completed,Unable to process user input,2024-03-29 00:12:29.081641
186,2,53,Performance Review,Edit existing review,2024-05-15 17:20:30.254108,2024-05-15 17:41:30.254108,21.0,Not completed,Connection timeout,2024-03-26 06:10:08.302729
187,2,97,Payroll,Submit payroll,2024-04-06 13:17:02.127940,2024-04-06 13:53:02.127940,36.0,Not completed,Unable to process user input,2024-03-26 07:56:41.336098
188,2,54,Payroll,Create payroll notifications,2024-03-24 18:56:03.499922,2024-03-24 19:04:03.499922,8.0,Completed,,2024-05-14 04:55:27.945898
189,2,65,Performance Review,Edit existing review,2024-04-12 23:20:10.416622,2024-04-13 00:19:10.416622,59.0,Not completed,Permission denied,2024-04-02 15:14:55.514215
190,2,66,Payroll,Create payroll notifications,2024-04-01 21:54:56.960985,2024-04-01 22:06:56.960985,12.0,Not completed,Permission denied,2024-05-02 18:36:09.630454
191,2,55,Leave Management,Delete leave submission,2024-05-21 18:55:26.428621,2024-05-21 19:33:26.428621,38.0,Completed,,2024-04-23 13:59:45.264158
192,2,62,Performance Review,Start new review,2024-05-17 16:21:06.574617,2024-05-17 17:12:06.574617,51.0,Not completed,Permission denied,2024-04-23 10:14:30.114967
193,2,72,Payroll,Edit payroll,2024-04-27 18:33:40.292243,2024-04-27 19:30:40.292243,57.0,Not completed,Unable to process user input,2024-05-04 03:26:17.908386
194,2,76,Performance Review,Start new review,2024-05-11 20:12:17.845707,2024-05-11 20:47:17.845707,35.0,Completed,,2024-05-08 23:11:33.104682
195,2,60,Leave Management,Appeal leave status,2024-05-23 02:57:05.696337,2024-05-23 03:50:05.696337,53.0,Not completed,Invalid data format,2024-05-08 07:18:16.337437
196,2,63,Payroll,Edit payroll,2024-05-17 23:12:01.211639,2024-05-17 23:44:01.211639,32.0,Not completed,Unable to process user input,2024-04-05 09:33:41.713720
197,2,55,Performance Review,Start new review,2024-04-25 10:24:32.495342,2024-04-25 10:37:32.495342,13.0,Not completed,Connection timeout,2024-04-29 06:41:17.371652
198,2,68,Leave Management,Appeal leave status,2024-05-13 02:15:53.021046,2024-05-13 02:26:53.021046,11.0,Not completed,Invalid data format,2024-04-22 04:43:28.242487
199,2,86,Leave Management,Appeal leave status,2024-05-10 23:39:38.991905,2024-05-10 23:45:38.991905,6.0,Not completed,Unable to process user input,2024-04-16 11:59:17.902310
200,2,62,Leave Management,Appeal leave status,2024-04-28 12:50:11.482286,2024-04-28 13:27:11.482286,37.0,Not completed,Invalid data format,2024-05-14 15:40:26.447286
201,3,113,Payroll,Edit payroll,2024-05-11 09:54:36.262379,2024-05-11 10:08:36.262379,14.0,Completed,,2024-05-02 19:55:05.227815
202,3,113,Leave Management,Appeal leave status,2024-03-23 20:58:01.239578,2024-03-23 21:37:01.239578,39.0,Completed,,2024-04-03 22:19:09.469110
203,3,119,Performance Review,Delete review,2024-04-23 16:42:32.477775,2024-04-23 17:34:32.477775,52.0,Completed,,2024-04-08 08:10:01.167042
204,3,109,Payroll,Submit payroll,2024-03-27 20:25:56.949847,2024-03-27 20:58:56.949847,33.0,Completed,,2024-05-15 04:10:58.559521
205,3,104,Payroll,Edit payroll,2024-05-20 05:28:08.681506,2024-05-20 05:42:08.681506,14.0,Completed,,2024-04-11 06:45:32.855161
206,3,136,Payroll,Edit payroll,2024-04-17 16:28:03.617919,2024-04-17 17:23:03.617919,55.0,Completed,,2024-05-12 03:23:59.859363
207,3,115,Leave Management,Submit for approval,2024-03-27 15:31:23.897672,2024-03-27 16:21:23.897672,50.0,Not completed,Permission denied,2024-05-01 20:33:21.644909
208,3,140,Payroll,Edit payroll,2024-03-31 14:31:27.529563,2024-03-31 14:42:27.529563,11.0,Completed,,2024-04-10 07:48:37.677899
209,3,121,Payroll,Submit payroll,2024-05-13 08:27:42.294755,2024-05-13 09:12:42.294755,45.0,Completed,,2024-03-27 05:41:38.136775
210,3,133,Performance Review,Delete review,2024-03-26 01:05:04.926397,2024-03-26 01:21:04.926397,16.0,Not completed,Invalid data format,2024-04-18 06:46:00.622291
211,3,147,Leave Management,Create new leave,2024-04-22 18:46:02.815642,2024-04-22 19:34:02.815642,48.0,Not completed,Database error,2024-05-15 09:12:30.437722
212,3,150,Payroll,Edit payroll,2024-05-06 11:49:33.151508,2024-05-06 12:32:33.151508,43.0,Completed,,2024-05-03 20:05:50.219233
213,3,137,Payroll,Create payroll notifications,2024-04-02 01:38:43.739026,2024-04-02 02:34:43.739026,56.0,Not completed,Connection timeout,2024-05-22 21:21:50.680306
214,3,134,Performance Review,Start new review,2024-04-17 20:56:45.688440,2024-04-17 21:26:45.688440,30.0,Completed,,2024-04-30 01:53:56.042909
215,3,146,Performance Review,Edit existing review,2024-04-16 09:14:04.606494,2024-04-16 09:26:04.606494,12.0,Not completed,Permission denied,2024-03-26 17:17:28.096467
216,3,132,Payroll,Submit payroll,2024-04-21 12:11:20.914941,2024-04-21 12:30:20.914941,19.0,Completed,,2024-04-02 01:38:12.102298
217,3,149,Leave Management,Appeal leave status,2024-03-25 20:01:13.170344,2024-03-25 20:27:13.170344,26.0,Not completed,Connection timeout,2024-04-30 10:07:08.249511
218,3,118,Payroll,Create payroll notifications,2024-05-01 04:28:01.687227,2024-05-01 05:20:01.687227,52.0,Not completed,Connection timeout,2024-03-30 06:21:35.735061
219,3,143,Payroll,Create payroll notifications,2024-04-26 06:27:11.942124,2024-04-26 06:39:11.942124,12.0,Not completed,Connection timeout,2024-04-13 22:48:22.565974
220,3,147,Performance Review,Submit for approval,2024-04-16 04:27:41.215061,2024-04-16 04:38:41.215061,11.0,Completed,,2024-05-10 02:18:46.205427
221,3,128,Performance Review,Delete review,2024-04-22 16:33:38.649202,2024-04-22 17:19:38.649202,46.0,Not completed,Unable to process user input,2024-05-16 11:25:13.505937
222,3,117,Performance Review,Start new review,2024-04-29 23:29:16.797687,2024-04-30 00:19:16.797687,50.0,Completed,,2024-04-21 06:47:07.409967
223,3,136,Performance Review,Submit for approval,2024-05-01 07:53:35.448212,2024-05-01 08:34:35.448212,41.0,Completed,,2024-04-13 09:57:11.046839
224,3,102,Payroll,Create payroll notifications,2024-03-31 10:08:53.464033,2024-03-31 10:15:53.464033,7.0,Not completed,Permission denied,2024-05-04 09:13:04.812908
225,3,149,Performance Review,Edit existing review,2024-04-30 16:53:23.092643,2024-04-30 17:30:23.092643,37.0,Completed,,2024-05-10 20:02:55.692960
226,3,106,Performance Review,Submit for approval,2024-03-31 14:12:54.775578,2024-03-31 14:57:54.775578,45.0,Not completed,Database error,2024-05-18 07:57:54.307280
227,3,110,Leave Management,Create new leave,2024-05-11 11:46:53.827771,2024-05-11 12:28:53.827771,42.0,Not completed,Permission denied,2024-05-18 15:25:04.344073
228,3,105,Payroll,Create payroll notifications,2024-05-15 22:39:21.077641,2024-05-15 23:14:21.077641,35.0,Not completed,Permission denied,2024-05-04 06:59:38.141766
229,3,117,Leave Management,Create new leave,2024-05-12 03:42:41.169132,2024-05-12 04:27:41.169132,45.0,Completed,,2024-04-24 10:26:57.365530
230,3,138,Leave Management,Create new leave,2024-05-10 15:33:19.410790,2024-05-10 16:15:19.410790,42.0,Completed,,2024-04-04 08:46:18.908479
231,3,131,Performance Review,Delete review,2024-05-10 10:37:38.240739,2024-05-10 11:34:38.240739,57.0,Not completed,Invalid data format,2024-04-19 21:46:22.476772
232,3,106,Payroll,Submit payroll,2024-05-08 21:23:46.670082,2024-05-08 22:12:46.670082,49.0,Not completed,Database error,2024-04-20 13:40:29.915541
233,3,111,Payroll,Edit payroll,2024-05-10 21:29:51.461656,2024-05-10 21:38:51.461656,9.0,Not completed,Invalid data format,2024-03-28 10:37:24.255510
234,3,137,Performance Review,Start new review,2024-03-26 13:47:54.312072,2024-03-26 14:26:54.312072,39.0,Not completed,Unable to process user input,2024-05-19 16:49:40.195745
235,3,118,Performance Review,Delete review,2024-04-22 10:29:39.800633,2024-04-22 11:04:39.800633,35.0,Not completed,Permission denied,2024-05-17 16:19:26.293681
236,3,104,Payroll,Create payroll notifications,2024-05-20 08:09:00.967045,2024-05-20 09:04:00.967045,55.0,Completed,,2024-05-03 09:49:42.527731
237,3,133,Payroll,Submit payroll,2024-04-27 15:31:49.472919,2024-04-27 15:55:49.472919,24.0,Not completed,Invalid data format,2024-04-05 23:58:48.046991
238,3,141,Performance Review,Edit existing review,2024-03-29 13:06:20.850938,2024-03-29 13:44:20.850938,38.0,Not completed,Connection timeout,2024-05-12 17:03:43.965540
239,3,124,Leave Management,Delete leave submission,2024-05-16 22:21:53.920185,2024-05-16 23:14:53.920185,53.0,Completed,,2024-05-10 06:39:28.787342
240,3,129,Payroll,Edit payroll,2024-05-05 08:32:27.123839,2024-05-05 08:43:27.123839,11.0,Completed,,2024-04-18 10:02:42.010092
241,3,132,Payroll,Edit payroll,2024-04-11 10:25:09.576658,2024-04-11 10:52:09.576658,27.0,Not completed,Permission denied,2024-03-30 18:15:47.715732
242,3,114,Performance Review,Submit for approval,2024-04-18 18:36:00.982730,2024-04-18 19:14:00.982730,38.0,Completed,,2024-04-27 07:05:06.216119
243,3,117,Leave Management,Submit for approval,2024-05-19 00:10:07.924187,2024-05-19 00:40:07.924187,30.0,Completed,,2024-05-19 18:58:02.062351
244,3,135,Performance Review,Submit for approval,2024-04-18 03:31:05.538348,2024-04-18 03:46:05.538348,15.0,Completed,,2024-03-29 21:28:46.098973
245,3,133,Performance Review,Submit for approval,2024-05-09 22:30:52.977460,2024-05-09 22:57:52.977460,27.0,Not completed,Database error,2024-05-07 12:46:51.164651
246,3,130,Payroll,Submit payroll,2024-03-25 17:26:37.330010,2024-03-25 18:15:37.330010,49.0,Not completed,Connection timeout,2024-04-20 00:53:46.266961
247,3,142,Leave Management,Appeal leave status,2024-05-04 14:53:44.933021,2024-05-04 15:20:44.933021,27.0,Not completed,Connection timeout,2024-03-25 16:36:58.894126
248,3,143,Leave Management,Submit for approval,2024-05-18 18:54:53.556114,2024-05-18 19:46:53.556114,52.0,Completed,,2024-05-21 09:38:36.760771
249,3,112,Leave Management,Submit for approval,2024-05-06 19:38:36.994736,2024-05-06 20:32:36.994736,54.0,Not completed,Permission denied,2024-03-28 15:17:39.802609
250,3,128,Payroll,Create payroll notifications,2024-03-28 03:18:28.182419,2024-03-28 04:13:28.182419,55.0,Completed,,2024-04-14 17:10:58.352610
251,3,143,Leave Management,Submit for approval,2024-03-25 15:30:41.102215,2024-03-25 15:55:41.102215,25.0,Completed,,2024-04-14 00:34:21.712178
252,3,136,Performance Review,Submit for approval,2024-03-24 11:09:53.791744,2024-03-24 11:32:53.791744,23.0,Completed,,2024-05-22 03:17:01.593836
253,3,135,Payroll,Submit payroll,2024-05-12 16:29:46.958165,2024-05-12 16:46:46.958165,17.0,Completed,,2024-03-28 03:34:57.184073
254,3,114,Performance Review,Edit existing review,2024-05-17 05:10:25.461365,2024-05-17 05:47:25.461365,37.0,Not completed,Connection timeout,2024-04-05 12:17:48.373612
255,3,120,Performance Review,Start new review,2024-04-05 07:38:34.395204,2024-04-05 08:23:34.395204,45.0,Completed,,2024-05-03 20:24:42.154167
256,3,112,Payroll,Submit payroll,2024-05-19 22:37:42.920529,2024-05-19 23:04:42.920529,27.0,Completed,,2024-03-31 08:29:23.721539
257,3,125,Leave Management,Delete leave submission,2024-03-24 07:06:22.223789,2024-03-24 08:06:22.223789,60.0,Completed,,2024-04-15 07:36:16.672490
258,3,112,Performance Review,Start new review,2024-03-25 08:36:30.674285,2024-03-25 08:46:30.674285,10.0,Completed,,2024-04-29 15:47:26.729308
259,3,115,Payroll,Edit payroll,2024-05-15 03:08:57.884053,2024-05-15 03:56:57.884053,48.0,Not completed,Permission denied,2024-04-04 05:39:12.095155
260,3,101,Performance Review,Edit existing review,2024-03-30 16:43:28.021560,2024-03-30 17:35:28.021560,52.0,Not completed,Connection timeout,2024-04-13 19:34:01.539145
261,3,140,Payroll,Submit payroll,2024-05-21 05:09:33.995108,2024-05-21 05:53:33.995108,44.0,Not completed,Database error,2024-03-31 18:39:59.812749
262,3,136,Leave Management,Appeal leave status,2024-05-21 15:53:17.948108,2024-05-21 16:13:17.948108,20.0,Not completed,Permission denied,2024-04-14 21:32:37.406595
263,3,123,Performance Review,Submit for approval,2024-04-21 15:48:43.498259,2024-04-21 15:53:43.498259,5.0,Completed,,2024-04-10 15:54:18.274256
264,3,150,Performance Review,Submit for approval,2024-05-19 20:58:14.478259,2024-05-19 21:28:14.478259,30.0,Completed,,2024-05-21 03:39:53.229242
265,3,129,Leave Management,Appeal leave status,2024-05-01 13:09:15.240852,2024-05-01 14:01:15.240852,52.0,Completed,,2024-04-04 01:21:05.421957
266,3,141,Performance Review,Delete review,2024-05-23 06:29:02.541166,2024-05-23 06:58:02.541166,29.0,Completed,,2024-03-30 02:23:57.876592
267,3,108,Payroll,Edit payroll,2024-04-28 04:44:54.918902,2024-04-28 05:09:54.918902,25.0,Not completed,Unable to process user input,2024-04-02 08:59:20.571959
268,3,142,Performance Review,Delete review,2024-05-17 11:21:54.512154,2024-05-17 12:07:54.512154,46.0,Not completed,Unable to process user input,2024-05-20 09:27:26.336454
269,3,103,Performance Review,Submit for approval,2024-05-11 19:09:14.735100,2024-05-11 19:34:14.735100,25.0,Not completed,Database error,2024-04-12 01:52:03.249977
270,3,112,Leave Management,Create new leave,2024-04-07 15:11:56.029505,2024-04-07 15:58:56.029505,47.0,Completed,,2024-05-08 18:49:46.618325
271,3,110,Payroll,Edit payroll,2024-04-10 13:36:32.482911,2024-04-10 14:04:32.482911,28.0,Not completed,Database error,2024-04-18 09:34:09.742379
272,3,133,Performance Review,Edit existing review,2024-03-26 16:09:22.481070,2024-03-26 16:37:22.481070,28.0,Not completed,Connection timeout,2024-03-31 21:41:53.074315
273,3,118,Payroll,Create payroll notifications,2024-03-25 02:37:16.642675,2024-03-25 03:09:16.642675,32.0,Not completed,Unable to process user input,2024-03-28 14:23:34.289777
274,3,109,Leave Management,Submit for approval,2024-03-28 07:30:55.970684,2024-03-28 08:22:55.970684,52.0,Not completed,Database error,2024-04-18 10:13:15.880088
275,3,104,Payroll,Submit payroll,2024-04-26 08:50:18.093317,2024-04-26 09:34:18.093317,44.0,Completed,,2024-05-07 22:25:01.823442
276,3,106,Leave Management,Delete leave submission,2024-04-01 12:22:19.893797,2024-04-01 12:45:19.893797,23.0,Completed,,2024-04-18 13:04:43.230584
277,3,121,Leave Management,Delete leave submission,2024-05-01 14:41:16.385074,2024-05-01 15:36:16.385074,55.0,Not completed,Permission denied,2024-03-29 00:04:49.436049
278,3,118,Performance Review,Submit for approval,2024-04-19 22:06:39.642674,2024-04-19 22:44:39.642674,38.0,Completed,,2024-04-15 07:47:18.433723
279,3,148,Performance Review,Submit for approval,2024-05-20 14:12:28.803308,2024-05-20 14:40:28.803308,28.0,Completed,,2024-03-27 09:05:46.316361
280,3,129,Leave Management,Submit for approval,2024-04-17 17:16:30.787242,2024-04-17 18:00:30.787242,44.0,Not completed,Connection timeout,2024-04-18 05:49:53.443685
281,3,120,Performance Review,Start new review,2024-05-07 03:52:32.164147,2024-05-07 04:04:32.164147,12.0,Not completed,Invalid data format,2024-04-12 08:50:47.497606
282,3,120,Performance Review,Edit existing review,2024-04-05 06:28:26.388772,2024-04-05 07:11:26.388772,43.0,Completed,,2024-04-10 16:53:51.007067
283,3,126,Leave Management,Appeal leave status,2024-04-21 12:11:12.154338,2024-04-21 12:44:12.154338,33.0,Completed,,2024-05-20 16:09:33.694786
284,3,123,Performance Review,Start new review,2024-05-11 07:39:28.265449,2024-05-11 08:01:28.265449,22.0,Completed,,2024-04-09 17:02:11.146680
285,3,110,Leave Management,Submit for approval,2024-04-26 19:38:59.941189,2024-04-26 20:24:59.941189,46.0,Completed,,2024-05-04 17:29:53.198931
286,3,139,Leave Management,Create new leave,2024-05-11 06:24:08.308787,2024-05-11 06:47:08.308787,23.0,Completed,,2024-04-20 00:05:12.992726
287,3,144,Payroll,Submit payroll,2024-04-17 02:53:37.108859,2024-04-17 03:04:37.108859,11.0,Completed,,2024-05-09 13:29:37.905337
288,3,106,Performance Review,Edit existing review,2024-04-19 02:59:26.569386,2024-04-19 03:34:26.569386,35.0,Completed,,2024-04-07 22:40:24.331340
289,3,139,Leave Management,Delete leave submission,2024-04-20 10:43:14.783215,2024-04-20 11:24:14.783215,41.0,Not completed,Unable to process user input,2024-05-19 20:56:17.793179
290,3,142,Leave Management,Submit for approval,2024-04-01 12:47:12.836950,2024-04-01 13:00:12.836950,13.0,Completed,,2024-04-20 23:50:42.586159
291,3,102,Leave Management,Appeal leave status,2024-05-01 15:10:50.410886,2024-05-01 15:22:50.410886,12.0,Not completed,Permission denied,2024-04-22 06:17:36.040218
292,3,147,Leave Management,Create new leave,2024-04-05 05:57:44.633955,2024-04-05 06:43:44.633955,46.0,Completed,,2024-03-23 23:18:24.713856
293,3,108,Payroll,Submit payroll,2024-05-05 09:15:19.056465,2024-05-05 09:39:19.056465,24.0,Not completed,Connection timeout,2024-04-30 12:04:06.274390
294,3,137,Payroll,Edit payroll,2024-03-24 07:58:14.548785,2024-03-24 08:08:14.548785,10.0,Completed,,2024-04-11 00:33:39.966701
295,3,141,Payroll,Create payroll notifications,2024-05-09 14:56:40.401491,2024-05-09 15:56:40.401491,60.0,Completed,,2024-05-01 02:56:23.767769
296,3,133,Leave Management,Create new leave,2024-04-26 00:42:23.897276,2024-04-26 01:07:23.897276,25.0,Not completed,Invalid data format,2024-04-02 08:43:24.136516
297,3,106,Leave Management,Submit for approval,2024-05-05 19:55:04.315375,2024-05-05 20:32:04.315375,37.0,Completed,,2024-04-21 12:59:09.495053
