PayrollID,EmployeeID,PayPeriodStart,PayPeriodEnd,GrossSalary,Deductions,NetSalary,PaymentDate
348,348,2024-02-13,2024-03-14,3898.57,433.24,3465.33,2024-03-19
349,349,2024-03-16,2024-04-15,5325.25,283.16,5042.09,2024-04-20
350,350,2023-10-01,2023-10-31,6289.55,426.53,5863.02,2023-11-05
351,351,2024-02-07,2024-03-08,5032.98,454.93,4578.049999999999,2024-03-13
352,352,2024-05-13,2024-06-12,6606.14,322.06,6284.08,2024-06-17
353,353,2023-11-16,2023-12-16,3542.9,452.03,3090.87,2023-12-21
354,354,2023-08-09,2023-09-08,6896.87,246.62,6650.25,2023-09-13
355,355,2024-05-16,2024-06-15,4936.48,369.57,4566.91,2024-06-20
356,356,2024-03-12,2024-04-11,3274.79,385.21,2889.58,2024-04-16
357,357,2024-01-14,2024-02-13,3627.11,209.6,3417.51,2024-02-18
358,358,2023-08-08,2023-09-07,6473.41,469.03,6004.38,2023-09-12
359,359,2023-05-24,2023-06-23,3804.58,486.99,3317.59,2023-06-28
360,360,2023-08-17,2023-09-16,6637.28,252.5,6384.78,2023-09-21
361,361,2023-07-27,2023-08-26,6993.06,391.59,6601.47,2023-08-31
362,362,2023-07-07,2023-08-06,6676.22,268.95,6407.27,2023-08-11
363,363,2023-09-26,2023-10-26,3327.12,218.45,3108.67,2023-10-31
364,364,2023-09-22,2023-10-22,5253.51,274.23,4979.280000000001,2023-10-27
365,365,2023-12-04,2024-01-03,5733.14,381.05,5352.09,2024-01-08
366,366,2024-04-14,2024-05-14,5903.58,290.71,5612.87,2024-05-19
367,367,2024-03-30,2024-04-29,4163.91,219.15,3944.7599999999998,2024-05-04
368,368,2024-05-11,2024-06-10,4281.05,214.04,4067.01,2024-06-15
369,369,2023-09-03,2023-10-03,3347.82,464.0,2883.82,2023-10-08
370,370,2024-02-17,2024-03-18,5726.32,356.2,5370.12,2024-03-23
371,371,2023-05-27,2023-06-26,5449.12,401.47,5047.65,2023-07-01
372,372,2024-02-28,2024-03-29,5737.42,495.45,5241.97,2024-04-03
373,373,2024-02-18,2024-03-19,3553.45,418.48,3134.97,2024-03-24
374,374,2024-04-27,2024-05-27,6101.45,213.98,5887.47,2024-06-01
375,375,2023-08-07,2023-09-06,4239.08,342.89,3896.19,2023-09-11
376,376,2023-10-13,2023-11-12,6613.24,435.55,6177.69,2023-11-17
377,377,2023-08-16,2023-09-15,4874.16,213.5,4660.66,2023-09-20
378,378,2023-09-27,2023-10-27,5975.62,265.33,5710.29,2023-11-01
379,379,2023-09-28,2023-10-28,3694.02,271.69,3422.33,2023-11-02
380,380,2023-09-26,2023-10-26,5874.48,469.73,5404.75,2023-10-31
381,381,2024-03-07,2024-04-06,5998.17,366.52,5631.65,2024-04-11
382,382,2024-04-14,2024-05-14,4445.95,206.65,4239.3,2024-05-19
383,383,2023-06-20,2023-07-20,5137.64,303.82,4833.820000000001,2023-07-25
384,384,2024-02-08,2024-03-09,4952.45,397.82,4554.63,2024-03-14
385,385,2023-06-25,2023-07-25,4790.57,344.18,4446.389999999999,2023-07-30
386,386,2023-05-24,2023-06-23,6499.25,359.14,6140.11,2023-06-28
387,387,2023-06-12,2023-07-12,5969.87,223.27,5746.599999999999,2023-07-17
388,388,2023-09-13,2023-10-13,4167.71,222.21,3945.5,2023-10-18
389,389,2024-02-25,2024-03-26,4569.06,475.98,4093.0800000000004,2024-03-31
390,390,2023-05-26,2023-06-25,4292.02,317.41,3974.6100000000006,2023-06-30
391,391,2024-03-10,2024-04-09,5389.03,329.48,5059.549999999999,2024-04-14
392,392,2023-11-16,2023-12-16,3849.1,244.33,3604.77,2023-12-21
393,393,2023-12-19,2024-01-18,5338.57,324.54,5014.03,2024-01-23
394,394,2023-09-30,2023-10-30,6932.53,348.45,6584.08,2023-11-04
395,395,2023-12-03,2024-01-02,3028.09,443.61,2584.48,2024-01-07
396,396,2024-02-21,2024-03-22,4240.13,464.97,3775.16,2024-03-27
397,397,2023-09-23,2023-10-23,6084.95,400.38,5684.57,2023-10-28
398,398,2023-10-19,2023-11-18,4535.65,313.79,4221.86,2023-11-23
399,399,2024-03-09,2024-04-08,6347.33,476.71,5870.62,2024-04-13
400,400,2023-08-04,2023-09-03,5126.85,241.04,4885.81,2023-09-08
401,401,2023-09-04,2023-10-04,3326.96,246.39,3080.57,2023-10-09
402,402,2023-06-21,2023-07-21,4815.46,390.35,4425.11,2023-07-26
403,403,2023-10-24,2023-11-23,5109.42,377.02,4732.4,2023-11-28
404,404,2023-05-28,2023-06-27,5977.01,435.03,5541.9800000000005,2023-07-02
405,405,2023-08-20,2023-09-19,5366.94,205.82,5161.12,2023-09-24
406,406,2023-09-02,2023-10-02,6836.48,458.03,6378.45,2023-10-07
407,407,2023-11-25,2023-12-25,6108.4,434.42,5673.98,2023-12-30
408,408,2023-10-18,2023-11-17,3675.5,428.39,3247.11,2023-11-22
409,409,2024-03-13,2024-04-12,3676.03,357.72,3318.3100000000004,2024-04-17
410,410,2023-12-03,2024-01-02,4377.86,498.16,3879.7,2024-01-07
411,411,2024-04-27,2024-05-27,3324.64,451.51,2873.13,2024-06-01
412,412,2023-11-22,2023-12-22,4075.24,283.0,3792.24,2023-12-27
413,413,2024-05-07,2024-06-06,4677.66,379.92,4297.74,2024-06-11
414,414,2024-02-14,2024-03-15,4854.46,335.27,4519.1900000000005,2024-03-20
415,415,2023-06-09,2023-07-09,6730.73,479.71,6251.0199999999995,2023-07-14
416,416,2024-01-26,2024-02-25,6912.6,411.71,6500.89,2024-03-01
417,417,2024-01-04,2024-02-03,3707.62,383.58,3324.04,2024-02-08
418,418,2024-02-21,2024-03-22,6349.36,320.51,6028.849999999999,2024-03-27
419,419,2023-10-11,2023-11-10,3110.78,418.29,2692.4900000000002,2023-11-15
420,420,2023-11-02,2023-12-02,4805.2,314.75,4490.45,2023-12-07
421,421,2024-03-08,2024-04-07,6377.12,242.67,6134.45,2024-04-12
422,422,2023-08-30,2023-09-29,5756.04,372.22,5383.82,2023-10-04
423,423,2024-02-26,2024-03-27,6794.15,449.55,6344.599999999999,2024-04-01
424,424,2023-08-02,2023-09-01,4130.1,424.4,3705.7000000000003,2023-09-06
425,425,2023-08-17,2023-09-16,3926.55,480.98,3445.57,2023-09-21
426,426,2024-02-29,2024-03-30,6759.23,221.3,6537.929999999999,2024-04-04
427,427,2023-07-18,2023-08-17,6258.59,221.85,6036.74,2023-08-22
428,428,2023-11-08,2023-12-08,5006.09,225.69,4780.400000000001,2023-12-13
429,429,2023-07-16,2023-08-15,4232.73,240.19,3992.5399999999995,2023-08-20
430,430,2023-07-05,2023-08-04,3832.24,260.7,3571.54,2023-08-09
431,431,2023-06-17,2023-07-17,5724.23,308.23,5416.0,2023-07-22
432,432,2023-11-03,2023-12-03,5076.47,431.74,4644.7300000000005,2023-12-08
433,433,2024-05-19,2024-06-18,4262.78,405.24,3857.54,2024-06-23
434,434,2023-10-29,2023-11-28,6899.1,328.28,6570.820000000001,2023-12-03
435,435,2023-10-29,2023-11-28,5475.64,357.79,5117.85,2023-12-03
436,436,2024-02-22,2024-03-23,5263.16,348.47,4914.69,2024-03-28
437,437,2023-07-24,2023-08-23,4964.06,412.01,4552.05,2023-08-28
438,438,2023-11-08,2023-12-08,3716.17,350.22,3365.95,2023-12-13
439,439,2024-01-13,2024-02-12,4867.3,329.63,4537.67,2024-02-17
440,440,2023-05-28,2023-06-27,6831.09,224.42,6606.67,2023-07-02
441,441,2023-09-29,2023-10-29,3713.06,269.88,3443.18,2023-11-03
442,442,2024-04-06,2024-05-06,4748.18,454.83,4293.35,2024-05-11
443,443,2024-04-02,2024-05-02,4945.52,408.0,4537.52,2024-05-07
444,444,2024-05-20,2024-06-19,3826.31,330.33,3495.98,2024-06-24
445,445,2023-12-08,2024-01-07,3583.07,499.37,3083.7000000000003,2024-01-12
446,446,2023-07-11,2023-08-10,3562.76,424.92,3137.84,2023-08-15
447,447,2024-02-02,2024-03-03,5825.46,480.15,5345.31,2024-03-08
448,448,2024-04-05,2024-05-05,5614.65,295.47,5319.179999999999,2024-05-10
449,449,2023-10-26,2023-11-25,4280.37,421.31,3859.06,2023-11-30
450,450,2023-12-05,2024-01-04,5022.22,274.51,4747.71,2024-01-09
451,451,2023-10-04,2023-11-03,4358.24,249.29,4108.95,2023-11-08
452,452,2024-05-20,2024-06-19,5098.33,392.33,4706.0,2024-06-24
453,453,2023-06-08,2023-07-08,3725.97,311.8,3414.1699999999996,2023-07-13
454,454,2024-04-03,2024-05-03,6252.13,356.07,5896.06,2024-05-08
455,455,2024-01-26,2024-02-25,3969.43,498.69,3470.74,2024-03-01
456,456,2023-09-06,2023-10-06,5542.9,392.44,5150.46,2023-10-11
457,457,2023-12-14,2024-01-13,3992.06,361.7,3630.36,2024-01-18
458,458,2023-06-11,2023-07-11,6104.24,215.7,5888.54,2023-07-16
459,459,2023-12-18,2024-01-17,6717.43,315.02,6402.41,2024-01-22
460,460,2024-01-07,2024-02-06,3854.27,403.19,3451.08,2024-02-11
461,461,2023-10-19,2023-11-18,4607.14,475.95,4131.1900000000005,2023-11-23
462,462,2023-06-25,2023-07-25,5897.22,447.03,5450.1900000000005,2023-07-30
463,463,2023-10-09,2023-11-08,3246.87,388.43,2858.44,2023-11-13
464,464,2024-05-20,2024-06-19,5198.7,333.34,4865.36,2024-06-24
465,465,2023-07-18,2023-08-17,3168.4,477.08,2691.32,2023-08-22
466,466,2024-03-27,2024-04-26,3089.9,414.39,2675.51,2024-05-01
467,467,2024-01-15,2024-02-14,5235.74,273.37,4962.37,2024-02-19
468,468,2024-01-11,2024-02-10,4721.28,288.62,4432.66,2024-02-15
469,469,2024-05-20,2024-06-19,6181.74,469.47,5712.2699999999995,2024-06-24
470,470,2024-01-09,2024-02-08,5449.55,361.46,5088.09,2024-02-13
471,471,2023-06-10,2023-07-10,6122.23,409.84,5712.389999999999,2023-07-15
472,472,2023-11-26,2023-12-26,6074.7,275.41,5799.29,2023-12-31
473,473,2023-09-22,2023-10-22,3168.91,303.03,2865.88,2023-10-27
474,474,2024-03-17,2024-04-16,4294.35,410.21,3884.1400000000003,2024-04-21
475,475,2024-04-15,2024-05-15,3786.4,473.15,3313.25,2024-05-20
476,476,2023-11-28,2023-12-28,3168.35,460.9,2707.45,2024-01-02
477,477,2024-02-28,2024-03-29,4910.65,369.82,4540.83,2024-04-03
478,478,2024-04-09,2024-05-09,3638.78,380.27,3258.51,2024-05-14
479,479,2024-01-23,2024-02-22,3444.38,205.11,3239.27,2024-02-27
480,480,2023-12-29,2024-01-28,4697.84,246.1,4451.74,2024-02-02
481,481,2023-10-27,2023-11-26,3666.51,265.87,3400.6400000000003,2023-12-01
482,482,2024-03-16,2024-04-15,6524.75,266.85,6257.9,2024-04-20
483,483,2024-03-20,2024-04-19,3310.09,206.58,3103.51,2024-04-24
484,484,2023-11-21,2023-12-21,4259.76,482.35,3777.4100000000003,2023-12-26
485,485,2024-05-19,2024-06-18,4705.14,210.64,4494.5,2024-06-23
486,486,2024-04-13,2024-05-13,5721.6,387.49,5334.110000000001,2024-05-18
487,487,2023-05-26,2023-06-25,5633.31,360.97,5272.34,2023-06-30
488,488,2023-11-22,2023-12-22,3383.35,344.56,3038.79,2023-12-27
489,489,2023-12-14,2024-01-13,5124.58,357.3,4767.28,2024-01-18
490,490,2023-06-06,2023-07-06,4727.01,304.18,4422.83,2023-07-11
491,491,2023-06-13,2023-07-13,5095.52,416.3,4679.22,2023-07-18
492,492,2024-04-22,2024-05-22,5714.33,485.54,5228.79,2024-05-27
493,493,2023-11-23,2023-12-23,3704.75,201.31,3503.44,2023-12-28
494,494,2023-05-27,2023-06-26,4396.98,359.12,4037.8599999999997,2023-07-01
495,495,2023-09-16,2023-10-16,5074.35,468.0,4606.35,2023-10-21
496,496,2023-07-21,2023-08-20,3585.62,297.53,3288.09,2023-08-25
497,497,2023-09-16,2023-10-16,4699.56,303.43,4396.13,2023-10-21
498,498,2023-06-13,2023-07-13,3499.49,391.31,3108.18,2023-07-18
499,499,2024-04-15,2024-05-15,4351.82,445.58,3906.24,2024-05-20
500,500,2023-10-11,2023-11-10,5635.28,464.35,5170.929999999999,2023-11-15
501,501,2023-06-18,2023-07-18,4665.74,331.04,4334.7,2023-07-23
502,502,2023-06-28,2023-07-28,5155.24,483.54,4671.7,2023-08-02
503,503,2024-01-22,2024-02-21,5109.49,438.23,4671.26,2024-02-26
504,504,2023-10-29,2023-11-28,4204.83,283.28,3921.55,2023-12-03
505,505,2023-09-23,2023-10-23,6500.33,403.55,6096.78,2023-10-28
506,506,2023-06-09,2023-07-09,4280.02,458.89,3821.1300000000006,2023-07-14
507,507,2024-04-27,2024-05-27,3210.43,322.25,2888.18,2024-06-01
508,508,2023-06-29,2023-07-29,4425.52,358.91,4066.6100000000006,2023-08-03
509,509,2024-04-13,2024-05-13,4460.71,387.4,4073.31,2024-05-18
510,510,2023-09-12,2023-10-12,4920.37,229.04,4691.33,2023-10-17
511,511,2024-05-16,2024-06-15,5798.25,302.22,5496.03,2024-06-20
512,512,2023-10-15,2023-11-14,5579.14,482.79,5096.35,2023-11-19
513,513,2024-03-01,2024-03-31,4780.7,475.11,4305.59,2024-04-05
514,514,2023-11-15,2023-12-15,6676.66,357.94,6318.72,2023-12-20
515,515,2023-09-08,2023-10-08,3545.1,333.92,3211.18,2023-10-13
516,516,2024-04-20,2024-05-20,4521.84,238.25,4283.59,2024-05-25
517,517,2024-02-05,2024-03-06,3140.18,315.65,2824.5299999999997,2024-03-11
518,518,2023-07-14,2023-08-13,4349.29,280.54,4068.75,2023-08-18
519,519,2023-08-01,2023-08-31,3783.9,373.02,3410.88,2023-09-05
520,520,2023-06-27,2023-07-27,6765.93,320.57,6445.360000000001,2023-08-01
521,521,2023-10-24,2023-11-23,5769.02,480.49,5288.530000000001,2023-11-28
522,522,2023-06-27,2023-07-27,3845.73,410.61,3435.12,2023-08-01
523,523,2024-04-03,2024-05-03,4315.88,416.43,3899.4500000000003,2024-05-08
524,524,2024-05-06,2024-06-05,4773.58,305.31,4468.2699999999995,2024-06-10
525,525,2023-11-26,2023-12-26,3085.79,208.02,2877.77,2023-12-31
526,526,2023-07-01,2023-07-31,5726.4,481.87,5244.53,2023-08-05
527,527,2023-06-20,2023-07-20,5306.84,260.1,5046.74,2023-07-25
528,528,2023-10-18,2023-11-17,3717.77,441.74,3276.0299999999997,2023-11-22
529,529,2023-07-24,2023-08-23,3617.34,327.58,3289.76,2023-08-28
530,530,2024-03-14,2024-04-13,6582.3,445.11,6137.1900000000005,2024-04-18
531,531,2024-02-16,2024-03-17,3500.25,278.8,3221.45,2024-03-22
532,532,2023-12-05,2024-01-04,3593.41,309.92,3283.49,2024-01-09
533,533,2023-11-20,2023-12-20,4104.55,375.81,3728.7400000000002,2023-12-25
534,534,2023-08-02,2023-09-01,6062.74,442.29,5620.45,2023-09-06
535,535,2024-02-17,2024-03-18,4474.78,293.09,4181.69,2024-03-23
536,536,2024-04-18,2024-05-18,6524.29,405.61,6118.68,2024-05-23
537,537,2023-07-30,2023-08-29,5291.79,433.83,4857.96,2023-09-03
538,538,2024-01-24,2024-02-23,5276.16,218.71,5057.45,2024-02-28
539,539,2023-06-22,2023-07-22,4629.77,396.82,4232.950000000001,2023-07-27
540,540,2023-08-28,2023-09-27,3216.33,421.93,2794.4,2023-10-02
541,541,2024-02-21,2024-03-22,3676.85,499.65,3177.2,2024-03-27
542,542,2023-12-03,2024-01-02,5302.27,409.75,4892.52,2024-01-07
543,543,2023-06-01,2023-07-01,3191.9,378.9,2813.0,2023-07-06
544,544,2024-01-29,2024-02-28,3093.0,431.82,2661.18,2024-03-04
545,545,2023-06-21,2023-07-21,4816.63,368.9,4447.7300000000005,2023-07-26
546,546,2023-09-11,2023-10-11,5468.59,383.62,5084.97,2023-10-16
547,547,2023-06-01,2023-07-01,4015.98,407.04,3608.94,2023-07-06
548,548,2024-01-02,2024-02-01,6663.3,342.51,6320.79,2024-02-06
549,549,2023-12-28,2024-01-27,4911.57,444.29,4467.28,2024-02-01
550,550,2023-07-29,2023-08-28,5084.74,237.42,4847.32,2023-09-02
551,551,2023-10-07,2023-11-06,5500.07,398.53,5101.54,2023-11-11
552,552,2023-10-22,2023-11-21,6383.54,247.01,6136.53,2023-11-26
553,553,2023-10-22,2023-11-21,3677.55,369.05,3308.5,2023-11-26
554,554,2023-09-15,2023-10-15,5310.29,348.81,4961.48,2023-10-20
555,555,2023-10-12,2023-11-11,5788.36,464.32,5324.04,2023-11-16
556,556,2024-03-01,2024-03-31,5400.92,386.15,5014.77,2024-04-05
557,557,2023-09-13,2023-10-13,4569.59,201.45,4368.14,2023-10-18
558,558,2023-09-15,2023-10-15,6216.34,225.47,5990.87,2023-10-20
559,559,2024-01-26,2024-02-25,3432.54,350.3,3082.24,2024-03-01
560,560,2023-06-10,2023-07-10,5028.48,212.12,4816.36,2023-07-15
561,561,2023-08-03,2023-09-02,6693.36,449.75,6243.61,2023-09-07
562,562,2023-09-02,2023-10-02,6021.72,354.62,5667.1,2023-10-07
563,563,2023-11-14,2023-12-14,4559.8,296.03,4263.77,2023-12-19
564,564,2023-08-31,2023-09-30,4295.4,468.75,3826.6499999999996,2023-10-05
565,565,2023-06-30,2023-07-30,6016.42,405.4,5611.02,2023-08-04
566,566,2023-07-21,2023-08-20,5348.62,259.41,5089.21,2023-08-25
567,567,2024-01-22,2024-02-21,6160.03,388.11,5771.92,2024-02-26
568,568,2023-11-02,2023-12-02,3206.93,469.76,2737.17,2023-12-07
569,569,2024-03-24,2024-04-23,5313.63,464.65,4848.9800000000005,2024-04-28
570,570,2024-04-22,2024-05-22,3239.95,410.75,2829.2,2024-05-27
571,571,2023-12-19,2024-01-18,3885.81,495.79,3390.02,2024-01-23
572,572,2023-06-14,2023-07-14,4024.93,466.87,3558.06,2023-07-19
573,573,2024-04-24,2024-05-24,6480.4,380.39,6100.009999999999,2024-05-29
574,574,2024-03-23,2024-04-22,5864.35,333.6,5530.75,2024-04-27
575,575,2023-10-08,2023-11-07,4914.42,267.06,4647.36,2023-11-12
576,576,2024-02-14,2024-03-15,5789.67,457.71,5331.96,2024-03-20
577,577,2024-01-17,2024-02-16,3737.99,455.99,3282.0,2024-02-21
578,578,2023-10-29,2023-11-28,4607.69,324.98,4282.709999999999,2023-12-03
579,579,2024-02-12,2024-03-13,6338.86,466.04,5872.82,2024-03-18
580,580,2023-06-13,2023-07-13,6226.64,203.08,6023.56,2023-07-18
581,581,2023-08-02,2023-09-01,3958.83,220.33,3738.5,2023-09-06
582,582,2023-06-07,2023-07-07,4471.19,364.18,4107.009999999999,2023-07-12
583,583,2023-06-23,2023-07-23,5958.5,455.98,5502.52,2023-07-28
584,584,2023-06-08,2023-07-08,6774.71,349.16,6425.55,2023-07-13
585,585,2024-03-23,2024-04-22,3614.98,424.77,3190.21,2024-04-27
586,586,2024-02-11,2024-03-12,5558.27,410.9,5147.370000000001,2024-03-17
587,587,2023-09-22,2023-10-22,4470.55,308.4,4162.150000000001,2023-10-27
588,588,2023-06-29,2023-07-29,4134.25,371.89,3762.36,2023-08-03
589,589,2024-05-20,2024-06-19,5783.19,326.23,5456.959999999999,2024-06-24
590,590,2024-03-31,2024-04-30,4259.29,436.69,3822.6,2024-05-05
591,591,2024-02-07,2024-03-08,6620.41,381.34,6239.07,2024-03-13
592,592,2023-07-20,2023-08-19,5751.8,236.28,5515.52,2023-08-24
593,593,2023-06-04,2023-07-04,4152.53,398.76,3753.7699999999995,2023-07-09
594,594,2023-12-21,2024-01-20,3924.27,290.79,3633.48,2024-01-25
595,595,2023-12-16,2024-01-15,5686.52,225.2,5461.320000000001,2024-01-20
596,596,2024-03-03,2024-04-02,6939.53,327.18,6612.349999999999,2024-04-07
597,597,2024-01-20,2024-02-19,4720.18,434.51,4285.67,2024-02-24
598,598,2024-05-15,2024-06-14,3911.17,280.84,3630.33,2024-06-19
599,599,2023-10-01,2023-10-31,3030.52,207.54,2822.98,2023-11-05
600,600,2023-08-13,2023-09-12,5750.42,375.34,5375.08,2023-09-17
601,601,2023-09-23,2023-10-23,3076.86,392.28,2684.58,2023-10-28
602,602,2024-03-20,2024-04-19,4645.1,213.04,4432.06,2024-04-24
603,603,2024-04-06,2024-05-06,5135.24,297.39,4837.849999999999,2024-05-11
604,604,2023-08-22,2023-09-21,3946.93,350.27,3596.66,2023-09-26
605,605,2023-06-11,2023-07-11,3657.29,441.59,3215.7,2023-07-16
606,606,2024-02-13,2024-03-14,3453.9,453.2,3000.7000000000003,2024-03-19
607,607,2024-05-13,2024-06-12,5270.88,202.06,5068.82,2024-06-17
608,608,2023-09-09,2023-10-09,5612.5,315.83,5296.67,2023-10-14
609,609,2023-08-03,2023-09-02,4118.76,268.83,3849.9300000000003,2023-09-07
610,610,2023-12-26,2024-01-25,5025.66,350.28,4675.38,2024-01-30
611,611,2024-02-11,2024-03-12,5249.88,292.38,4957.5,2024-03-17
612,612,2024-04-24,2024-05-24,6293.68,307.95,5985.7300000000005,2024-05-29
613,613,2023-11-27,2023-12-27,4893.86,300.54,4593.32,2024-01-01
614,614,2024-01-24,2024-02-23,6289.75,206.45,6083.3,2024-02-28
615,615,2023-05-29,2023-06-28,3291.26,320.07,2971.19,2023-07-03
616,616,2024-02-11,2024-03-12,3015.23,338.44,2676.79,2024-03-17
617,617,2024-02-10,2024-03-11,3421.3,396.57,3024.73,2024-03-16
618,618,2023-06-06,2023-07-06,5357.28,327.07,5030.21,2023-07-11
619,619,2024-03-08,2024-04-07,3594.34,241.87,3352.4700000000003,2024-04-12
620,620,2024-04-17,2024-05-17,4020.42,371.82,3648.6,2024-05-22
621,621,2024-03-04,2024-04-03,5742.51,324.66,5417.85,2024-04-08
622,622,2024-01-01,2024-01-31,3701.89,311.94,3389.95,2024-02-05
623,623,2024-02-09,2024-03-10,5740.75,251.79,5488.96,2024-03-15
624,624,2024-02-01,2024-03-02,5913.81,448.39,5465.42,2024-03-07
625,625,2023-11-03,2023-12-03,4122.43,470.5,3651.9300000000003,2023-12-08
626,626,2024-02-14,2024-03-15,4827.93,254.13,4573.8,2024-03-20
627,627,2024-03-26,2024-04-25,5883.25,203.78,5679.47,2024-04-30
628,628,2024-04-12,2024-05-12,4629.17,379.42,4249.75,2024-05-17
629,629,2024-05-03,2024-06-02,6435.85,358.96,6076.89,2024-06-07
630,630,2023-08-15,2023-09-14,6282.33,488.57,5793.76,2023-09-19
631,631,2023-06-11,2023-07-11,4044.68,361.47,3683.21,2023-07-16
632,632,2023-11-03,2023-12-03,4146.16,319.83,3826.33,2023-12-08
633,633,2024-04-22,2024-05-22,3995.06,223.63,3771.43,2024-05-27
634,634,2023-09-04,2023-10-04,6480.9,220.93,6259.969999999999,2023-10-09
635,635,2024-02-24,2024-03-25,3565.16,219.04,3346.12,2024-03-30
636,636,2023-10-18,2023-11-17,4613.98,336.94,4277.04,2023-11-22
637,637,2023-07-30,2023-08-29,3978.88,444.09,3534.79,2023-09-03
638,638,2023-08-17,2023-09-16,5837.63,378.76,5458.87,2023-09-21
639,639,2023-11-01,2023-12-01,3951.58,405.64,3545.94,2023-12-06
640,640,2024-01-25,2024-02-24,4860.41,311.32,4549.09,2024-02-29
641,641,2023-11-28,2023-12-28,4271.34,481.92,3789.42,2024-01-02
642,642,2023-08-17,2023-09-16,5771.12,388.84,5382.28,2023-09-21
643,643,2024-03-25,2024-04-24,6731.68,218.11,6513.570000000001,2024-04-29
644,644,2023-06-05,2023-07-05,4816.51,436.67,4379.84,2023-07-10
645,645,2024-01-30,2024-02-29,6800.64,401.27,6399.370000000001,2024-03-05
646,646,2024-01-14,2024-02-13,4547.51,371.41,4176.1,2024-02-18
647,647,2023-09-29,2023-10-29,4622.06,208.63,4413.43,2023-11-03
648,648,2024-02-18,2024-03-19,4144.33,331.91,3812.42,2024-03-24
649,649,2023-11-02,2023-12-02,4452.75,483.19,3969.56,2023-12-07
650,650,2024-02-07,2024-03-08,5700.31,407.75,5292.56,2024-03-13
651,651,2023-08-26,2023-09-25,5101.63,306.37,4795.26,2023-09-30
652,652,2024-04-13,2024-05-13,4782.45,488.96,4293.49,2024-05-18
653,653,2023-12-14,2024-01-13,4116.04,404.95,3711.09,2024-01-18
654,654,2023-10-14,2023-11-13,4487.83,391.42,4096.41,2023-11-18
655,655,2024-04-09,2024-05-09,6484.2,289.64,6194.5599999999995,2024-05-14
656,656,2024-01-11,2024-02-10,3431.21,342.5,3088.71,2024-02-15
657,657,2023-08-31,2023-09-30,6011.15,394.42,5616.73,2023-10-05
658,658,2023-08-21,2023-09-20,3759.87,439.23,3320.64,2023-09-25
659,659,2024-02-25,2024-03-26,5730.07,397.22,5332.849999999999,2024-03-31
660,660,2024-01-13,2024-02-12,3185.17,460.58,2724.59,2024-02-17
661,661,2023-08-16,2023-09-15,5659.37,464.75,5194.62,2023-09-20
662,662,2023-06-22,2023-07-22,6878.2,410.96,6467.24,2023-07-27
663,663,2023-07-16,2023-08-15,3162.25,226.32,2935.93,2023-08-20
664,664,2024-01-23,2024-02-22,4635.9,423.45,4212.45,2024-02-27
665,665,2024-03-17,2024-04-16,3182.26,242.49,2939.7700000000004,2024-04-21
666,666,2024-04-14,2024-05-14,6240.77,264.6,5976.17,2024-05-19
667,667,2023-06-18,2023-07-18,6149.86,263.69,5886.17,2023-07-23
668,668,2024-05-04,2024-06-03,6541.93,376.58,6165.35,2024-06-08
669,669,2024-04-28,2024-05-28,5031.7,398.99,4632.71,2024-06-02
670,670,2024-02-06,2024-03-07,3128.99,283.99,2845.0,2024-03-12
671,671,2024-05-03,2024-06-02,6987.53,348.72,6638.8099999999995,2024-06-07
672,672,2023-11-11,2023-12-11,5612.28,282.98,5329.299999999999,2023-12-16
673,673,2024-05-12,2024-06-11,3872.19,246.79,3625.4,2024-06-16
674,674,2024-01-22,2024-02-21,4904.35,284.05,4620.3,2024-02-26
675,675,2024-01-27,2024-02-26,5205.52,346.61,4858.910000000001,2024-03-02
676,676,2023-08-28,2023-09-27,5902.11,354.6,5547.509999999999,2023-10-02
677,677,2023-10-08,2023-11-07,4928.21,222.8,4705.41,2023-11-12
678,678,2023-08-07,2023-09-06,4774.68,244.88,4529.8,2023-09-11
679,679,2023-12-08,2024-01-07,5486.44,362.27,5124.17,2024-01-12
680,680,2023-07-22,2023-08-21,6889.47,417.92,6471.55,2023-08-26
681,681,2024-02-15,2024-03-16,3753.55,329.98,3423.57,2024-03-21
